cusip,category,sector,industry,sic,sicSector,sicIndustry,famaSector,famaIndustry,error
23332B956,No data found,,,,,,,,
09777B907,No data found,,,,,,,,
33737j232,,ETF,,,,,,,
09254x101,,CEF,,,,,,,
125013678,No data found,,,,,,,,
910187953,No data found,,,,,,,,
09777B957,No data found,,,,,,,,
910187903,No data found,,,,,,,,
32515908,No data found,,,,,,,,
41135V903,No data found,,,,,,,,
41135V953,No data found,,,,,,,,
32515958,No data found,,,,,,,,
87244r103,,CEF,,,,,,,
12686CBB4,No data found,,,,,,,,
001503101,No data found,,,,,,,,
33737j125,,ETF,,,,,,,
204510101,No data found,,,,,,,,
11548466,No data found,,,,,,,,
002206594,No data found,,,,,,,,
G017J1088,No data found,,,,,,,,
00by9d546,No data found,,,,,,,,
G0177J107,No data found,,,,,,,,
85528N103,No data found,,,,,,,,
33737j174,,ETF,,,,,,,
122295108,No data found,,,,,,,,
95766N103,,CEF,,,,,,,
318071404,No data found,,,,,,,,
448103101,No data found,,,,,,,,
014665846,No data found,,,,,,,,
33735J117,No data found,,,,,,,,
866082AA8,No data found,,,,,,,,
33737J240,,ETF,,,,,,,
98313R106,No data found,,,,,,,,
92829b101,,CEF,,,,,,,
462629205,No data found,,,,,,,,
86280B105,No data found,,,,,,,,
516683109,No data found,,,,,,,,
16943W905,No data found,,,,,,,,
005404401,No data found,,,,,,,,
2654416,No data found,,,,,,,,
56035L904,No data found,,,,,,,,
16943W954,No data found,,,,,,,,
M0R84M115,No data found,,,,,,,,
16943W955,No data found,,,,,,,,
059001A10,No data found,,,,,,,,
59001AAY8,No data found,,,,,,,,
56035LAE4,No data found,,,,,,,,
92913A100,,CEF,,,,,,,
53223T106,No data found,,,,,,,,
68235A101,No data found,,,,,,,,
73317W203,,ETD,,,6022,Finance Insurance And Real Estate,State Commercial Banks,,Banking
740434659,,ETD,,,6189,Finance Insurance And Real Estate,Asset-Backed Securities,,
74051J200,No data found,,,,,,,,
698116100,No data found,,,,,,,,
73941X593,,ETD,,,6189,Finance Insurance And Real Estate,Asset-Backed Securities,,
45308Q106,No data found,,,,,,,,
85207D103,No data found,,,,,,,,
89054C101,No data found,,,,,,,,
895436202,,CEF Preferred,,,,,,,
98878Q105,No data found,,,,,,,,
64110dab0,No data found,,,,,,,,
0017EP202,No data found,,,,,,,,
00434W105,No data found,,,,,,,,
00956Q106,No data found,,,,,,,,
061874103,No data found,,,,,,,,
33737J406,,ETF,,,,,,,
33737J133,,ETF,,,,,,,
56656T105,No data found,,,,,,,,
73936G308,,ETF,,,,,,,
56035L954,No data found,,,,,,,,
032350100,No data found,,,,,,,,
74255X104,,ETF,,,,,,,
59151K908,No data found,,,,,,,,
33737J190,,ETF,,,,,,,
06740P155,,ETN,,,,,,,
10949Q204,No data found,,,,,,,,
00685R409,No data found,,,,,,,,
89677Y900,No data found,,,,,,,,
26201R102,,CEF,,,,,,,
26543P103,No data found,,,,,,,,
26923H101,,ETF,,,6221,Finance Insurance And Real Estate,Commodity Contracts Brokers & Dealers,,
27743M106,No data found,,,,,,,,
93317WAA0,No data found,,,,,,,,
24664R107,No data found,,,,,,,,
75606NAC3,No data found,,,,,,,,
59564N953,No data found,,,,,,,,
98420V907,No data found,,,,,,,,
59564N903,No data found,,,,,,,,
64976L909,No data found,,,,,,,,
64976L959,No data found,,,,,,,,
78469X957,No data found,,,,,,,,
78469X907,No data found,,,,,,,,
872275902,No data found,,,,,,,,
872275952,No data found,,,,,,,,
93317W902,No data found,,,,,,,,
93317W952,No data found,,,,,,,,
98420V957,No data found,,,,,,,,
26884U909,No data found,,,,,,,,
111190104,No data found,,,,,,,,
14055M114,No data found,,,,,,,,
005775520,No data found,,,,,,,,
016122W10,No data found,,,,,,,,
075606N10,No data found,,,,,,,,
087227510,No data found,,,,,,,,
63861C10D,No data found,,,,,,,,
48205B907,No data found,,,,,,,,
48205B957,No data found,,,,,,,,
494577909,No data found,,,,,,,,
494577959,No data found,,,,,,,,
756764906,No data found,,,,,,,,
756764956,No data found,,,,,,,,
75606N909,No data found,,,,,,,,
872307903,No data found,,,,,,,,
92913a100,,CEF,,,,,,,
872307953,No data found,,,,,,,,
64976L958,No data found,,,,,,,,
18976M903,No data found,,,,,,,,
64976L908,No data found,,,,,,,,
18976M953,No data found,,,,,,,,
48249t106,,CEF,,,,,,,
26201r102,,CEF,,,,,,,
73936g308,,ETF,,,,,,,
057755959,No data found,,,,,,,,
591018902,No data found,,,,,,,,
57165B906,No data found,,,,,,,,
57165B956,No data found,,,,,,,,
26884UAC3,No data found,,,,,,,,
26884UAB5,No data found,,,,,,,,
26884UAG4,No data found,,,,,,,,
93317waa0,No data found,,,,,,,,
75606nab5,No data found,,,,,,,,
26884U959,No data found,,,,,,,,
464287157,No data found,,,,,,,,
24276R206,No data found,,,,,,,,
0017ep202,No data found,,,,,,,,
05460X133,No data found,,,,,,,,
67106F108,No data found,,,,,,,,
26884UAF6,No data found,,,,,,,,
74255x104,,ETF,,,,,,,
75606NAB5,No data found,,,,,,,,
58504H119,No data found,,,,,,,,
872275128,No data found,,,,,,,,
00685R706,No data found,,,,,,,,
88650V958,No data found,,,,,,,,
25746Q958,No data found,,,,,,,,
25746Q908,No data found,,,,,,,,
8860Q100,No data found,,,,,,,,
350891107,No data found,,,,,,,,
724479al4,No data found,,,,,,,,
37251Q100,No data found,,,,,,,,
46434V746,,ETF,,,,,,,
46632X106,No data found,,,,,,,,
58403D102,No data found,,,,,,,,
58503F403,,ETD,,,6799,Finance Insurance And Real Estate,Investors Nec,,Trading
59748B108,No data found,,,,,,,,
05460X117,No data found,,,,,,,,
641255153,No data found,,,,,,,,
693656ac4,No data found,,,,,,,,
677890303,No data found,,,,,,,,
68230M209,No data found,,,,,,,,
749685at0,No data found,,,,,,,,
74346V109,No data found,,,,,,,,
880349ar6,No data found,,,,,,,,
887389aj3,No data found,,,,,,,,
00685R102,No data found,,,,,,,,
747645208,No data found,,,,,,,,
835707100,No data found,,,,,,,,
853471100,No data found,,,,,,,,
85853F105,No data found,,,,,,,,
78388jam8,No data found,,,,,,,,
901401307,No data found,,,,,,,,
91137R105,No data found,,,,,,,,
918641101,No data found,,,,,,,,
815794102,No data found,,,,,,,,
926627100,No data found,,,,,,,,
750236aw1,No data found,,,,,,,,
521050AD6,No data found,,,,,,,,
874697905,No data found,,,,,,,,
451730905,No data found,,,,,,,,
870808900,No data found,,,,,,,,
85208J109,,CEF,,,,,,,
466249208,No data found,,,,,,,,
87901jah8,No data found,,,,,,,,
870808902,No data found,,,,,,,,
870808952,No data found,,,,,,,,
521050AB0,No data found,,,,,,,,
451730955,No data found,,,,,,,,
521050AA2,No data found,,,,,,,,
67091G202,No data found,,,,,,,,
029363910,No data found,,,,,,,,
074972G10,No data found,,,,,,,,
828363901,No data found,,,,,,,,
828363952,No data found,,,,,,,,
293639900,No data found,,,,,,,,
56580Q102,No data found,,,,,,,,
874697955,No data found,,,,,,,,
74972G903,No data found,,,,,,,,
521050904,No data found,,,,,,,,
828363951,No data found,,,,,,,,
896082954,No data found,,,,,,,,
827084904,No data found,,,,,,,,
896082904,No data found,,,,,,,,
293639950,No data found,,,,,,,,
827084954,No data found,,,,,,,,
74972G953,No data found,,,,,,,,
36242l105,,CEF,,,,,,,
619718959,No data found,,,,,,,,
619718957,No data found,,,,,,,,
619718907,No data found,,,,,,,,
60039Q101,No data found,,,,,,,,
518410105,No data found,,,,,,,,
681659207,No data found,,,,,,,,
619718909,No data found,,,,,,,,
648289106,No data found,,,,,,,,
641255138,No data found,,,,,,,,
78636X113,No data found,,,,,,,,
85028J109,No data found,,,,,,,,
36242L105,,CEF,,,,,,,
96332hcf4,No data found,,,,,,,,
009003203,No data found,,,,,,,,
983793aa8,No data found,,,,,,,,
011295102,No data found,,,,,,,,
002422301,No data found,,,,,,,,
60879bab3,No data found,,,,,,,,
002521800,No data found,,,,,,,,
782183404,No data found,,,,,,,,
345409106,No data found,,,,,,,,
000361am7,No data found,,,,,,,,
86317T103,No data found,,,,,,,,
000361ah8,No data found,,,,,,,,
042735ak6,No data found,,,,,,,,
78014rff2,No data found,,,,,,,,
042735be9,No data found,,,,,,,,
042735bd1,No data found,,,,,,,,
530715al5,No data found,,,,,,,,
09070K200,No data found,,,,,,,,
y9064h141,No data found,,,,,,,,
531229AF9,No data found,,,,,,,,
04269E907,No data found,,,,,,,,
02640n200,No data found,,,,,,,,
92189F494,,ETF,,,,,,,
92189F585,Max retries exceeded,,,,,,,,
05591B909,No data found,,,,,,,,
05591B959,No data found,,,,,,,,
92189f288,,ETF,,,,,,,
427E110,No data found,,,,,,,,
02554F900,No data found,,,,,,,,
37954fab0,No data found,,,,,,,,
4269E1073,No data found,,,,,,,,
37954y871,,ETF,,,,,,,
92189f726,,ETF,,,,,,,
92189F577,,ETF,,,,,,,
92189F619,,ETF,,,,,,,
92189F668,,ETF,,,,,,,
92189F759,,ETF,,,,,,,
92189F783,,ETF,,,,,,,
92189F627,,ETF,,,,,,,
92189F510,,ETF,,,,,,,
92189F809,,ETF,,,,,,,
37950E754,,ETF,,,,,,,
92189F312,,ETF,,,,,,,
92189f411,,ETF,,,,,,,
588056bb6,No data found,,,,,,,,
92189F882,,ETF,,,,,,,
92189F106,,ETF,,,,,,,
92189F379,,ETF,,,,,,,
92189F825,,ETF,,,,,,,
37954y848,,ETF,,,,,,,
92189F718,,ETF,,,,,,,
92189f692,,ETF,,,,,,,
25434v724,,ETF,,,,,,,
92189H706,,ETF,,,,,,,
09841M100,No data found,,,,,,,,
37950E275,,ETF,,,,,,,
per461883,No data found,,,,,,,,
92189F395,,ETF,,,,,,,
92189F156,No data found,,,,,,,,
92189F320,,ETF,,,,,,,
92189H888,,ETF,,,,,,,
92189F858,,ETF,,,,,,,
92189f510,,ETF,,,,,,,
60879BAB3,No data found,,,,,,,,
92189H300,,ETF,,,,,,,
02364W905,No data found,,,,,,,,
92189F122,,ETF,,,,,,,
45665G903,No data found,,,,,,,,
02364W955,No data found,,,,,,,,
000361ak1,No data found,,,,,,,,
60879B907,No data found,,,,,,,,
60879B957,No data found,,,,,,,,
02390A901,No data found,,,,,,,,
92189F950,No data found,,,,,,,,
92189F900,No data found,,,,,,,,
PER431522,No data found,,,,,,,,
15135U909,No data found,,,,,,,,
92189F953,No data found,,,,,,,,
92189F905,No data found,,,,,,,,
92189F903,No data found,,,,,,,,
37950E953,No data found,,,,,,,,
37950E955,No data found,,,,,,,,
37950E903,No data found,,,,,,,,
37950E905,No data found,,,,,,,,
45665G953,No data found,,,,,,,,
37185X956,No data found,,,,,,,,
30040P903,No data found,,,,,,,,
780082AD5,No data found,,,,,,,,
30040P953,No data found,,,,,,,,
02390A951,No data found,,,,,,,,
001099654,No data found,,,,,,,,
Y9064H141,No data found,,,,,,,,
2754383,No data found,,,,,,,,
B57FG04,No data found,,,,,,,,
M08540105,No data found,,,,,,,,
37185X906,No data found,,,,,,,,
015135U10,No data found,,,,,,,,
030040P10,No data found,,,,,,,,
098379310,No data found,,,,,,,,
2667470,No data found,,,,,,,,
92189H908,No data found,,,,,,,,
92189H958,No data found,,,,,,,,
78015K7H1,No data found,,,,,,,,
HIREI4901,No data found,,,,,,,,
02364WAV7,No data found,,,,,,,,
78013GKN4,No data found,,,,,,,,
M085RQ105,No data found,,,,,,,,
0M0854Q10,No data found,,,,,,,,
12612WAB0,No data found,,,,,,,,
983793AH3,No data found,,,,,,,,
983793AG5,No data found,,,,,,,,
78013L211,No data found,,,,,,,,
92189F954,No data found,,,,,,,,
G6200PAA0,No data found,,,,,,,,
78008TLB8,No data found,,,,,,,,
02189F791,No data found,,,,,,,,
99AA9V5P5,No data found,,,,,,,,
99AAXFRU1,No data found,,,,,,,,
78008HUA6,No data found,,,,,,,,
005072673,No data found,,,,,,,,
90279gnk1,No data found,,,,,,,,
09248K108,,CEF,,,,,,,
06374vkq8,No data found,,,,,,,,
46137V365,,ETF,,,,,,,
89679a100,No data found,,,,,,,,
89679a209,No data found,,,,,,,,
62548d100,No data found,,,,,,,,
94986rqf1,No data found,,,,,,,,
94986rqh7,No data found,,,,,,,,
134801109,No data found,,,,,,,,
0279k305,No data found,,,,,,,,
46138j825,,ETF,,,,,,,
13005C101,No data found,,,,,,,,
09248k108,,CEF,,,,,,,
37950e473,,ETF,,,,,,,
075513105,No data found,,,,,,,,
244767585,No data found,,,,,,,,
063679849,,ETN,,,,,,,
063679682,,ETN,,,,,,,
063679674,,ETN,,,,,,,
063679831,,ETN,,,,,,,
063679104,,ETN,,,,,,,
063679740,,ETN,,,,,,,
063679765,,ETN,,,,,,,
06367TG38,No data found,,,,,,,,
063679799,,ETN,,,,,,,
2076009,No data found,,,,,,,,
06368EDC3,No data found,,,,,,,,
H8300N119,No data found,,,,,,,,
S8039U101,No data found,,,,,,,,
00B01R1T5,No data found,,,,,,,,
06367WVQ3,No data found,,,,,,,,
06367WZC0,No data found,,,,,,,,
755000000,No data found,,,,,,,,
06367TYL8,No data found,,,,,,,,
75513E511,No data found,,,,,,,,
06366QW86,No data found,,,,,,,,
X21349117,No data found,,,,,,,,
06375MYX7,No data found,,,,,,,,
06375MYN9,No data found,,,,,,,,
06375MYK5,No data found,,,,,,,,
06375MZ32,No data found,,,,,,,,
06367WHH9,No data found,,,,,,,,
46137V605,,ETF,,,,,,,
46137V746,,ETF,,,,,,,
37954y343,,ETF,,,,,,,
46137V720,,ETF,,,,,,,
46138j791,,ETF,,,,,,,
46138j643,,ETF,,,,,,,
17040V107,No data found,,,,,,,,
56585abh4,No data found,,,,,,,,
71844v102,No data found,,,,,,,,
23131C107,,ETF,,,6221,Finance Insurance And Real Estate,Commodity Contracts Brokers & Dealers,,
233331602,,ETD,,,4911,Transportation Communications Electric Gas And Sanitary Service,Electric Services,,Utilities
25154W308,,ETN,,,,,,,
46137v738,,ETF,,,,,,,
46137v688,,ETF,,,,,,,
46137v753,,ETF,,,,,,,
29364N835,,ETD,,,4911,Transportation Communications Electric Gas And Sanitary Service,Electric Services,,
46137v399,,ETF,,,,,,,
37950A109,No data found,,,,,,,,
27826d106,,CEF,,,,,,,
36840U101,No data found,,,,,,,,
46137V506,,ETF,,,,,,,
46137V183,,ETF,,,,,,,
301227203,No data found,,,,,,,,
85207h104,,CEF,,,6221,Finance Insurance And Real Estate,Commodity Contracts Brokers & Dealers,,
46137V498,,ETF,,,,,,,
46137V589,,ETF,,,,,,,
46137V340,,ETF,,,,,,,
46137V670,,ETF,,,,,,,
46137V332,,ETF,,,,,,,
92189f585,,ETF,,,,,,,
46138j577,,ETF,,,,,,,
46137V266,,ETF,,,,,,,
368802401,,CEF Preferred,,,,,,,
46137V480,,ETF,,,,,,,
46137v712,,ETF,,,,,,,
46137V423,,ETF,,,,,,,
46137V464,,ETF,,,,,,,
15652L102,No data found,,,,,,,,
46137v308,,ETF,,,,,,,
46137v621,,ETF,,,,,,,
46137v241,,ETF,,,,,,,
46137v282,,ETF,,,,,,,
46137V779,,ETF,,,,,,,
46137V903,No data found,,,,,,,,
46137V956,No data found,,,,,,,,
46137V906,No data found,,,,,,,,
46137V953,No data found,,,,,,,,
46137V522,,ETF,,,,,,,
78467y107,,ETF,,,,,,,
46137V795,,ETF,,,,,,,
46137V907,No data found,,,,,,,,
68922V106,No data found,,,,,,,,
46137V704,,ETF,,,,,,,
46137V957,No data found,,,,,,,,
2614R2104,No data found,,,,,,,,
46137V753,,ETF,,,,,,,
46137V829,,ETF,,,,,,,
46137V555,,ETF,,,,,,,
46137V696,,ETF,,,,,,,
46137v191,,ETF,,,,,,,
46137v373,,ETF,,,,,,,
46137V415,,ETF,,,,,,,
46137V514,,ETF,,,,,,,
46137Y302,,ETF,,,,,,,
46137Y104,,ETF,,,,,,,
46137v407,,ETF,,,,,,,
46137v746,,ETF,,,,,,,
74347g416,,ETF,,,,,,,
46137V901,No data found,,,,,,,,
83192H956,No data found,,,,,,,,
46137V952,No data found,,,,,,,,
83192HAA4,No data found,,,,,,,,
46137V904,No data found,,,,,,,,
46137V954,No data found,,,,,,,,
46137Y900,No data found,,,,,,,,
595635953,No data found,,,,,,,,
78467Y017,No data found,,,,,,,,
126650080,No data found,,,,,,,,
126650081,No data found,,,,,,,,
46137V507,No data found,,,,,,,,
00162Q867,No data found,,,,,,,,
83192H906,No data found,,,,,,,,
46137Y902,No data found,,,,,,,,
461374357,No data found,,,,,,,,
4613IG508,No data found,,,,,,,,
59021J661,No data found,,,,,,,,
46137V951,No data found,,,,,,,,
N0731H903,No data found,,,,,,,,
46137V811,,ETF,,,,,,,
172531050,No data found,,,,,,,,
N0731H953,No data found,,,,,,,,
46137V803,ETF,,,,,,,,
46137V431,ETF,,,,,,,,
46137V100,ETF,,,,,,,,
46137V761,ETF,,,,,,,,
381149103,,,,,,,,,No data found
448055103,,,,,,,,,No data found
491203105,,,,,,,,,No data found
50048T105,,,,,,,,,No data found
56165R103,CEF,,,,,,,,
60671Y107,,,,,,,,,No data found
649604900,,,,,,,,,No data found
670902402,,,,,,,,,No data found
68618D102,,,,,,,,,No data found
499892107,,,,,,,,,No data found
693742108,CEF,,,,,,,,
59318e102,CEF,,,,,,,,
87405B103,,,,,,,,,No data found
80411A201,,,,,,,,,No data found
12673pah8,,,,,,,,,No data found
920250107,,,,,,,,,No data found
925543100,,,,,,,,,No data found
88673M201,,,,,,,,,No data found
04539A406,,,,,,,,,No data found
964109102,,,,,,,,,No data found
00306K106,CEF,,,,,,,,
148906308,,,,,,,,,No data found
25457T101,,,,,,,,,No data found
277856209,,,,,,,,,No data found
27828T109,CEF,,,,,,,,
649604951,,,,,,,,,No data found
26433F108,CEF,,,,,,,,
87160A950,,,,,,,,,No data found
541411401,,,,,,,,,No data found
064960450,,,,,,,,,No data found
046600W10,,,,,,,,,No data found
39303R102,,,,,,,,,No data found
87160A900,,,,,,,,,No data found
SBR4NQJ49,,,,,,,,,No data found
448055954,,,,,,,,,No data found
46600W906,,,,,,,,,No data found
46600W956,,,,,,,,,No data found
249827902,,,,,,,,,No data found
757479900,,,,,,,,,No data found
249827952,,,,,,,,,No data found
227072105,,,,,,,,,No data found
27828t109,CEF,,,,,,,,
00301l109,CEF,,,,,,,,
00306k106,CEF,,,,,,,,
56165r103,CEF,,,,,,,,
757479950,,,,,,,,,No data found
649604ad7,,,,,,,,,No data found
49834M100,,,,,,,,,No data found
464287130,,,,,,,,,No data found
92556vac0,,,,,,,,,No data found
095613105,,,,,,,,,No data found
745861104,,,,,,,,,No data found
649604950,,,,,,,,,No data found
00258J107,,,,,,,,,No data found
7VA996D33,,,,,,,,,No data found
18450T103,,,,,,,,,No data found
14115T208,,,,,,,,,No data found
07476V109,,,,,,,,,No data found
001792044,,,,,,,,,No data found
195799101,CEF,,,,,,,,
59218E102,,,,,,,,,No data found
307325100,,,,,,,,,No data found
36242H203,CEF Preferred,,,,,,,,
40204A107,,,,,,,,,No data found
430893107,,,,,,,,,No data found
456837509,ETD,,,6029,Finance Insurance And Real Estate,Commercial Banks Nec,,Banking,
45825V109,,,,,,,,,No data found
489165100,,,,,,,,,No data found
497725101,,,,,,,,,No data found
423498104,,,,,,,,,No data found
649060100,,,,,,,,,No data found
69806Y106,,,,,,,,,No data found
67075E108,CEF,,,,,,,,
717143101,,,,,,,,,No data found
524901501,ETD,,,6282,Finance Insurance And Real Estate,Investment Advice,,Trading,
759450109,,,,,,,,,No data found
765658307,,,,,,,,,No data found
816922108,,,,,,,,,No data found
77519R102,,,,,,,,,No data found
869587402,,,,,,,,,No data found
97315W105,,,,,,,,,No data found
981560105,,,,,,,,,No data found
017427105,,,,,,,,,No data found
899045108,,,,,,,,,No data found
25754W104,,,,,,,,,No data found
28335E304,,,,,,,,,No data found
292851102,CEF,,,,,,,,
30064C103,,,,,,,,,No data found
36468A106,,,,,,,,,No data found
09064M904,,,,,,,,,No data found
35906A908,,,,,,,,,No data found
35906A958,,,,,,,,,No data found
29272A206,,,,,,,,,No data found
75279Q108,,,,,,,,,No data found
96467A200,,,,,,,,,No data found
746779107,CEF,,,,,,,,
09064M954,,,,,,,,,No data found
23283K905,,,,,,,,,No data found
23283K955,,,,,,,,,No data found
25213A907,,,,,,,,,No data found
33610F909,,,,,,,,,No data found
33610F959,,,,,,,,,No data found
630077905,,,,,,,,,No data found
74937W952,,,,,,,,,No data found
69562K900,,,,,,,,,No data found
69562K950,,,,,,,,,No data found
739363AF6,,,,,,,,,No data found
01626P403,,,,,,,,,No data found
25213A957,,,,,,,,,No data found
74937W902,,,,,,,,,No data found
063007710,,,,,,,,,No data found
74348A236,ETF,,,,,,,,
31931U952,,,,,,,,,No data found
35906A956,,,,,,,,,No data found
832682957,,,,,,,,,No data found
23283K904,,,,,,,,,No data found
23283K902,,,,,,,,,No data found
84130C900,,,,,,,,,No data found
84130C950,,,,,,,,,No data found
23283K954,,,,,,,,,No data found
649295952,,,,,,,,,No data found
649295902,,,,,,,,,No data found
80534P200,,,,,,,,,No data found
24610t108,CEF,,,,,,,,
67075e108,CEF,,,,,,,,
87600Y956,,,,,,,,,No data found
43858G907,,,,,,,,,No data found
US35906A1,,,,,,,,,No data found
86606A104,,,,,,,,,No data found
56029Q309,ETD,,,6331,Finance Insurance And Real Estate,Fire Marine & Casualty Insurance,,Insurance,
518414107,,,,,,,,,No data found
81171B108,,,,,,,,,No data found
2197933,,,,,,,,,No data found
99AAZGCTG,,,,,,,,,No data found
78412U101,,,,,,,,,No data found
M8215Q128,,,,,,,,,No data found
591517123,,,,,,,,,No data found
591517115,,,,,,,,,No data found
G21174900,,,,,,,,,No data found
G21174950,,,,,,,,,No data found
01626P965,,,,,,,,,No data found
2011646,,,,,,,,,No data found
552939100,CEF,,,,,,,,
74734MAF6,,,,,,,,,No data found
74734MAE9,,,,,,,,,No data found
37251T104,,,,,,,,,No data found
413159104,,,,,,,,,No data found
427096888,ETD,,,6799,Finance Insurance And Real Estate,Investors Nec,,Trading,
501897102,,,,,,,,,No data found
65504R104,,,,,,,,,No data found
680031309,,,,,,,,,No data found
720172105,,,,,,,,,No data found
45322N105,,,,,,,,,No data found
74101A100,,,,,,,,,No data found
78033P101,,,,,,,,,No data found
86888W105,,,,,,,,,No data found
879080133,,,,,,,,,No data found
963271200,,,,,,,,,No data found
95766L107,CEF,,,,,,,,
69354A104,,,,,,,,,No data found
040443202,,,,,,,,,No data found
037243102,,,,,,,,,No data found
14985B105,,,,,,,,,No data found
34960D108,,,,,,,,,No data found
40168G108,CEF,,,,,,,,
313586760,,,,,,,,,No data found
46269V100,,,,,,,,,No data found
50184Q105,,,,,,,,,No data found
676121106,,,,,,,,,No data found
