cusip,category,sector,industry,sic,sicSector,sicIndustry,famaSector,famaIndustry,error
007624117,,Domestic Common Stock Warrant,Healthcare,2834,Biotechnology,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products
00817Y10,,Domestic Common Stock,Healthcare,6324,Healthcare Plans,Finance Insurance And Real Estate,Hospital & Medical Service Plans,,Insurance
00891610,,Canadian Common Stock,Basic Materials,2870,Agricultural Inputs,Manufacturing,Agricultural Chemicals,,Chemicals
01242310,,Domestic Common Stock,Healthcare,8731,Biotechnology,Services,Services-Commercial Physical & Biological Research,,Business Services
02052010,,Domestic Common Stock,Energy,2911,Oil & Gas Refining & Marketing,Manufacturing,Petroleum Refining,,Petroleum and Natural Gas
02859110,,Domestic Common Stock,Financial Services,6311,Insurance - Diversified,Finance Insurance And Real Estate,Life Insurance,,Insurance
03232P40,,Domestic Common Stock Primary Class,Healthcare,8011,Medical Care Facilities,Services,Services-Offices & Clinics Of Doctors Of Medicine,,Healthcare
62856x102,,Domestic Common Stock,Healthcare,2835,Biotechnology,Manufacturing,In Vitro & In Vivo Diagnostic Substances,,Pharmaceutical Products
00973e409,,Domestic Common Stock,Healthcare,2835,Biotechnology,Manufacturing,In Vitro & In Vivo Diagnostic Substances,,Pharmaceutical Products
00817y108,,Domestic Common Stock,Healthcare,6324,Healthcare Plans,Finance Insurance And Real Estate,Hospital & Medical Service Plans,,Insurance
68022310,,Domestic Common Stock,Financial Services,6351,Insurance - Diversified,Finance Insurance And Real Estate,Surety Insurance,,Insurance
00770F10,,Domestic Common Stock,Industrials,1623,Engineering & Construction,Construction,Water Sewer Pipeline Comm & Power Line Construction,,Construction
03235930,,Domestic Common Stock Primary Class,Financial Services,6331,Insurance - Property & Casualty,Finance Insurance And Real Estate,Fire Marine & Casualty Insurance,,Insurance
G3556910,,Domestic Common Stock,Technology,7372,Software - Application,Services,Services-Prepackaged Software,,Business Services
M9068E10,,ADR Common Stock,Consumer Cyclical,3630,Furnishings Fixtures & Appliances,Manufacturing,Household Appliances,,Consumer Goods
03097510,,Domestic Common Stock,Utilities,5990,Utilities - Regulated Gas,Retail Trade,Retail-Retail Stores Nec,,Retail
03251110,,Domestic Common Stock Primary Class,Energy,1311,Oil & Gas E&P,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas
00972810,,Domestic Common Stock,Healthcare,2834,Drug Manufacturers - Specialty & Generic,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products
02076X10,,Domestic Common Stock,Basic Materials,1221,Thermal Coal,Mining,Bituminous Coal & Lignite Surface Mining,,Coal
03529010,,Domestic Common Stock,Industrials,5063,Industrial Distribution,Wholesale Trade,Wholesale-Electrical Apparatus & Equipment Wiring Supplies,,Wholesale
020002804,,Domestic Preferred Stock,Financial Services,6331,Insurance - Property & Casualty,Finance Insurance And Real Estate,Fire Marine & Casualty Insurance,,Insurance
G1151c101,,Domestic Common Stock,Technology,7389,Information Technology Services,Services,Services-Business Services Nec,,Business Services
02052t109,,Domestic Common Stock,Energy,2911,Oil & Gas Refining & Marketing,Manufacturing,Petroleum Refining,,Petroleum and Natural Gas
032359846,,Domestic Preferred Stock,Financial Services,6331,Insurance - Property & Casualty,Finance Insurance And Real Estate,Fire Marine & Casualty Insurance,,Insurance
14339105,,Domestic Common Stock,Healthcare,2834,Biotechnology,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products
g1151C101,,Domestic Common Stock,Technology,7389,Information Technology Services,Services,Services-Business Services Nec,,Business Services
00973e102,,Domestic Common Stock,Healthcare,2835,Biotechnology,Manufacturing,In Vitro & In Vivo Diagnostic Substances,,Pharmaceutical Products
02665T405,,Domestic Preferred Stock,Real Estate,6798,REIT - Residential,Finance Insurance And Real Estate,Real Estate Investment Trusts,,Trading
02076X102,,Domestic Common Stock,Basic Materials,1221,Thermal Coal,Mining,Bituminous Coal & Lignite Surface Mining,,Coal
07924103,,ADR Common Stock Primary Class,Financial Services,6311,Insurance - Diversified,Finance Insurance And Real Estate,Life Insurance,,Insurance
023435407,,Domestic Common Stock,Healthcare,3841,Medical Devices,Manufacturing,Surgical & Medical Instruments & Apparatus,,Medical Equipment
03674U102,,Domestic Common Stock,Healthcare,2834,Biotechnology,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products
032511107,,Domestic Common Stock Primary Class,Energy,1311,Oil & Gas E&P,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas
02505A202,,Domestic Common Stock,Healthcare,8090,Medical Care Facilities,Services,Services-Misc Health & Allied Services Nec,,Healthcare
23435100,,Domestic Common Stock,Healthcare,3841,Medical Devices,Manufacturing,Surgical & Medical Instruments & Apparatus,,Medical Equipment
03674u201,,Domestic Common Stock,Healthcare,2834,Biotechnology,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products
01390430,,ADR Common Stock Primary Class,Technology,3661,Communication Equipment,Manufacturing,Telephone & Telegraph Apparatus,,
023435100,,Domestic Common Stock,Healthcare,3841,Medical Devices,Manufacturing,Surgical & Medical Instruments & Apparatus,,Medical Equipment
00973E300,,Domestic Common Stock,Healthcare,2835,Biotechnology,Manufacturing,In Vitro & In Vivo Diagnostic Substances,,Pharmaceutical Products
29275y102,,Domestic Common Stock,Industrials,5063,Electrical Equipment & Parts,Wholesale Trade,Wholesale-Electrical Apparatus & Equipment Wiring Supplies,,Wholesale
042315309,,Domestic Preferred Stock,Real Estate,6798,REIT - Mortgage,Finance Insurance And Real Estate,Real Estate Investment Trusts,,Trading
060505831,,Domestic Preferred Stock,Financial Services,6021,Banks - Diversified,Finance Insurance And Real Estate,National Commercial Banks,,Banking
04341Y105,,Canadian Common Stock,Basic Materials,1400,Gold,Mining,Mining & Quarrying Of Nonmetallic Minerals (No Fuels),,Non-Metallic and Industrial Metal Mining
04941A101,,Domestic Common Stock Primary Class,Energy,1381,Oil & Gas Drilling,Mining,Drilling Oil & Gas Wells,,Petroleum and Natural Gas
054303102,,Domestic Common Stock,Consumer Defensive,2844,Household & Personal Products,Manufacturing,Perfumes Cosmetics & Other Toilet Preparations,,Consumer Goods
050095108,,Domestic Common Stock,Energy,1381,Oil & Gas Drilling,Mining,Drilling Oil & Gas Wells,,Petroleum and Natural Gas
03761U106,,Domestic Common Stock Primary Class,Financial Services,6799,Asset Management,Finance Insurance And Real Estate,Investors Nec,,Trading
04033A100,,Domestic Common Stock,Healthcare,2836,Biotechnology,Manufacturing,Biological Products (No Disgnostic Substances),,Pharmaceutical Products
05366U100,,Domestic Common Stock,Healthcare,2836,Biotechnology,Manufacturing,Biological Products (No Disgnostic Substances),,Pharmaceutical Products
05566T101,,Domestic Common Stock,Financial Services,6021,Banks - Regional,Finance Insurance And Real Estate,National Commercial Banks,,Banking
03834A103,,Domestic Common Stock,Energy,1311,Oil & Gas E&P,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas
040221103,,Domestic Common Stock,Healthcare,2834,Biotechnology,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products
04929Q102,,Domestic Common Stock,Energy,1311,Oil & Gas E&P,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas
03814F205,,Domestic Common Stock,Industrials,5700,Waste Management,Retail Trade,Retail-Home Furniture Furnishings & Equipment Stores,,Retail
03842B101,,Domestic Common Stock,Healthcare,2834,Biotechnology,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products
03957U100,,Domestic Common Stock,Energy,4922,Oil & Gas Midstream,Transportation Communications Electric Gas And Sanitary Service,Natural Gas Transmission,,Utilities
05573H108,,Domestic Common Stock,Financial Services,6022,Banks - Regional,Finance Insurance And Real Estate,State Commercial Banks,,Banking
042182204,,Domestic Common Stock,Communication Services,5050,Electronic Gaming & Multimedia,Wholesale Trade,Wholesale-Metals & Minerals (No Petroleum),,Wholesale
059915108,,Domestic Common Stock,Financial Services,6022,Banks - Regional,Finance Insurance And Real Estate,State Commercial Banks,,Banking
048426100,,Domestic Common Stock,Financial Services,6035,Banks - Regional,Finance Insurance And Real Estate,Savings Institution Federally Chartered,,Banking
50095108,,Domestic Common Stock,Energy,1381,Oil & Gas Drilling,Mining,Drilling Oil & Gas Wells,,Petroleum and Natural Gas
54303102,,Domestic Common Stock,Consumer Defensive,2844,Household & Personal Products,Manufacturing,Perfumes Cosmetics & Other Toilet Preparations,,Consumer Goods
54937404,,Domestic Preferred Stock,Financial Services,6021,Banks - Regional,Finance Insurance And Real Estate,National Commercial Banks,,Banking
60505344,,Domestic Preferred Stock,Financial Services,6021,Banks - Diversified,Finance Insurance And Real Estate,National Commercial Banks,,Banking
60505583,,Domestic Preferred Stock,Financial Services,6021,Banks - Diversified,Finance Insurance And Real Estate,National Commercial Banks,,Banking
060505344,,Domestic Preferred Stock,Financial Services,6021,Banks - Diversified,Finance Insurance And Real Estate,National Commercial Banks,,Banking
044103505,,Domestic Preferred Stock,Real Estate,6798,REIT - Hotel & Motel,Finance Insurance And Real Estate,Real Estate Investment Trusts,,Trading
060505310,,Domestic Preferred Stock,Financial Services,6021,Banks - Diversified,Finance Insurance And Real Estate,National Commercial Banks,,Banking
04941a101,,Domestic Common Stock Primary Class,Energy,1381,Oil & Gas Drilling,Mining,Drilling Oil & Gas Wells,,Petroleum and Natural Gas
03957U10,,Domestic Common Stock,Energy,4922,Oil & Gas Midstream,Transportation Communications Electric Gas And Sanitary Service,Natural Gas Transmission,,Utilities
05009510,,Domestic Common Stock,Energy,1381,Oil & Gas Drilling,Mining,Drilling Oil & Gas Wells,,Petroleum and Natural Gas
04206810,,ADR Common Stock,Technology,3674,Semiconductors,Manufacturing,Semiconductors & Related Devices,,Electronic Equipment
04626510,,Domestic Common Stock Primary Class,Financial Services,6035,Banks - Regional,Finance Insurance And Real Estate,Savings Institution Federally Chartered,,Banking
04033A10,,Domestic Common Stock,Healthcare,2836,Biotechnology,Manufacturing,Biological Products (No Disgnostic Substances),,Pharmaceutical Products
04351G10,,Domestic Common Stock,Consumer Cyclical,5600,Apparel Retail,Retail Trade,Retail-Apparel & Accessory Stores,,Retail
04951310,,Domestic Common Stock,Technology,3674,Semiconductors,Manufacturing,Semiconductors & Related Devices,,Electronic Equipment
03834A10,,Domestic Common Stock,Energy,1311,Oil & Gas E&P,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas
046484101,,Domestic Common Stock,Industrials,3826,Aerospace & Defense,Manufacturing,Laboratory Analytical Instruments,,Measuring and Control Equipment
054937875,,Domestic Preferred Stock,Financial Services,6021,Banks - Regional,Finance Insurance And Real Estate,National Commercial Banks,,Banking
05566t101,,Domestic Common Stock,Financial Services,6021,Banks - Regional,Finance Insurance And Real Estate,National Commercial Banks,,Banking
042315408,,Domestic Preferred Stock,Real Estate,6798,REIT - Mortgage,Finance Insurance And Real Estate,Real Estate Investment Trusts,,Trading
04351g101,,Domestic Common Stock,Consumer Cyclical,5600,Apparel Retail,Retail Trade,Retail-Apparel & Accessory Stores,,Retail
04341y105,,Canadian Common Stock,Basic Materials,1400,Gold,Mining,Mining & Quarrying Of Nonmetallic Minerals (No Fuels),,Non-Metallic and Industrial Metal Mining
40221103,,Domestic Common Stock,Healthcare,2834,Biotechnology,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products
03834a103,,Domestic Common Stock,Energy,1311,Oil & Gas E&P,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas
04033a100,,Domestic Common Stock,Healthcare,2836,Biotechnology,Manufacturing,Biological Products (No Disgnostic Substances),,Pharmaceutical Products
038923603,,Domestic Preferred Stock,Real Estate,6798,REIT - Mortgage,Finance Insurance And Real Estate,Real Estate Investment Trusts,,Trading
052666302,,Domestic Common Stock,Healthcare,8071,Diagnostics & Research,Services,Services-Medical Laboratories,,Healthcare
05573h108,,Domestic Common Stock,Financial Services,6022,Banks - Regional,Finance Insurance And Real Estate,State Commercial Banks,,Banking
045487113,,Domestic Common Stock Warrant,Financial Services,6022,Banks - Regional,Finance Insurance And Real Estate,State Commercial Banks,,Banking
053792107,,Domestic Common Stock,Healthcare,3841,Medical Devices,Manufacturing,Surgical & Medical Instruments & Apparatus,,Medical Equipment
60505104,,Domestic Common Stock Primary Class,Financial Services,6021,Banks - Diversified,Finance Insurance And Real Estate,National Commercial Banks,,Banking
05501X100,,Domestic Common Stock,Energy,4922,Oil & Gas Midstream,Transportation Communications Electric Gas And Sanitary Service,Natural Gas Transmission,,Utilities
04351G101,,Domestic Common Stock,Consumer Cyclical,5600,Apparel Retail,Retail Trade,Retail-Apparel & Accessory Stores,,Retail
05501x100,,Domestic Common Stock,Energy,4922,Oil & Gas Midstream,Transportation Communications Electric Gas And Sanitary Service,Natural Gas Transmission,,Utilities
05382A10,,ADR Common Stock,Financial Services,6311,Insurance - Life,Finance Insurance And Real Estate,Life Insurance,,
203668116,,Domestic Common Stock Warrant,Healthcare,8062,Medical Care Facilities,Services,Services-General Medical & Surgical Hospitals Nec,,Healthcare
03814F403,,Domestic Common Stock,Industrials,5700,Waste Management,Retail Trade,Retail-Home Furniture Furnishings & Equipment Stores,,Retail
